Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1026.82626424702,1613.60398876194,486.425623795891,29.8656104095718,23.5056772963368,11.7728324494467,7.69576517517204,39.2559806891747,31.2993015817785,9.76466285757629,5.30124390261596,11.7460792058233,12.5242768428227,11.9591837222126,12.777755783035,12.3671668414302,12.783047261882,-0.0627185967108792,7.48385086350852,7.6872510335618,4.54633427355302,4.59787897363127,5.08878554625878,9.67624033101859,6.35930898037939,6.57022997455597,3.04505397337077,4.83778351428715,3.76597122245358,5.10641129002835,28.7372976766235,..
Moldova,MDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,344.079,343.131,338.362,332.274,327.342,322.683,323.088,320.118,321.613,319.131,319.719,322.208,323.761,319.009,320.429,322.351,319.265,321.134,322.649,318.448,312.759,305.15,295.276,311.337,312.541,314.504,279.721,272.095,275.613,270.203,282.102,298.744,316.053,312.176,338.168,340.801,355.026,332.421,327.546,330.342,319.773,317.883,316.45,311.342,309.153,308.818,309.39,301.03,294.526,294.039,300.012,303.717,303.644,303.294,303.041,299.509,284.432,270.453,272.06,261.404,271.998,299.916,..,..
Moldova,MDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,183.494,182.336,180.778,180.885,179.63,180.624,180.157,181.742,180.981,182.428,183.888,185.85,184.413,185.851,187.158,185.232,186.55,187.532,188.118,184.377,179.625,174.495,169.016,174.229,178.038,180.934,157.276,154.794,153.622,146.805,153.69,169.339,156.422,166.317,187.982,182.841,199.938,186.895,184.215,183.347,170.755,166.34,167.068,161.573,153.848,149.047,143.047,137.676,131.907,126.227,126.307,126.172,125.422,124.7,124.036,119.204,110.623,103.787,100.946,96.243,101.097,114.72,..,..
Moldova,MDA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2,18.6,17.7,18.5,18.3,19.4,19.7,17.2,19.1,19.7,20.5,15.3,17,17,17.2,16.2,15.9,14.9,14.4,14.7,..,..,..,..
Moldova,MDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,49.4,48.1,46.9,45.7,44.5,43.4,42.3,41.3,40.4,39.4,38.4,37.2,35.8,34.2,32.7,31.3,29.8,28.7,27.9,27.6,27.8,28.6,29.6,30.7,31.4,31.6,31.1,30,28.3,26.1,23.8,21.6,19.7,18.1,17,16.1,15.6,15.2,14.9,14.7,14.5,14.2,14,13.8,13.6,13.4,13.1,12.9,12.7,12.5,12.2,..,..
Moldova,MDA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,64.5,62.7,60.8,59.1,57.3,55.7,54.1,52.6,51.2,49.9,48.5,46.7,44.7,42.5,40.4,38.4,36.4,34.9,33.8,33.4,33.7,34.7,36.2,37.6,38.6,38.8,38.2,36.7,34.3,31.5,28.4,25.6,23.1,21.2,19.8,18.8,18.2,17.7,17.3,17.1,16.8,16.6,16.3,16,15.8,15.5,15.3,15,14.7,14.5,14.2,..,..
Moldova,MDA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7,21.3,20.8,20.3,19.9,19.4,18.9,18.6,18.6,18.9,19.7,20.7,21.8,22.6,23.3,23.5,23.3,22.3,20.7,18.8,17.1,15.7,14.6,13.8,13.3,13.1,12.9,12.8,12.7,12.6,12.4,12.2,12,11.8,11.6,11.4,11.2,11,10.8,10.5,..,..
Monaco,MCO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,293127333.238065,327706210.435217,402451900.821288,523554039.203208,563949254.114034,711978961.893674,735324244.667397,811191392.224277,1000555218.03209,1209870147.49099,1378175524.11186,1205188647.93163,1143216456.56796,1092560364.51959,1037329604.35108,1082867507.33142,1515234743.47367,1839081463.27676,2000704744.91538,2010083833.1726,2481307077.10989,2480540845.33242,2737049230.70442,2574494355.73357,2720332134.53623,3130309995.30848,3137886994.52207,2840195190.36905,2934593467.68589,2907118641.17756,2654462665.26893,2673723033.71239,2919647981.81473,3597089750.78276,4043551488.82603,4204652898.73103,4586826512.71356,5875790766.2621,6502942244.93068,5474379252.34114,5367561569.59548,6088689808.38347,5742749294.00852,6555591709.88585,7069353073.08882,6261649890.82388,6465645584.94877,6431271365.08338,7182444409.54069,7383944044.17,6739645416.47916,8626081320.50612,8784002931.68665,..
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7,5.3,4.9,4.6,4.3,4.1,3.8,3.6,3.5,3.3,3,2.8,2.5,2.3,2.1,1.9,1.8,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,..,..
Monaco,MCO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,9.3,8.9,8.5,8.1,7.8,7.4,7.1,6.8,6.5,6.2,6,5.8,5.5,5.3,5.2,5,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,..,..
Monaco,MCO,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,4.2,4,3.8,3.7,3.5,3.4,3.2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.2,2.2,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.7,1.6,1.6,1.5,..,..
Mongolia,MNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.8,33.7,27.4,..,21.6,..,29.6,..,28.4,..,27.8,..,..,..
Mongolia,MNG,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,..,..,41.2,..,..,..,33.2,..,..,..,..,26,..,..,23.6,22.2,21.4,..,18.6,..,21.5,..,20.9,..,..,..,17.9,..
Mongolia,MNG,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.3,..,..,94.1,..,..,..,77.1,..,..,..,..,50.6,..,..,49,43.7,34,..,28.1,..,41.9,..,38.3,..,..,..,22.1,..
Mongolia,MNG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.1,..,..,65.6,..,..,..,37.6,..,..,..,..,14.8,..,..,12.6,8.8,5.9,..,4.1,..,8.5,..,6.9,..,..,..,2.4,..
Mongolia,MNG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.9,..,..,28.4,..,..,..,11.6,..,..,..,..,1.7,..,..,1.1,0.9,0.5,..,0.3,..,0.7,..,0.7,..,..,..,0.2,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2310099100,2552401933.33333,2725736633.33333,2098734600,2186505475,2896178866.66667,3020611600,3204461566.66667,3576966800,2560785660,2379018326.31579,1317611863.84977,768401634.154573,925817092.217484,1452165005.2384,1345719472.35883,1180934202.83801,1124440204.84738,1057408588.68269,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471601.10421,3414055661.61598,4234999703.90059,5623216608.04288,4583850367.88972,7189481998.90094,10409797377.8571,12292770631.565,12582122604.2577,12226514668.0622,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471626.3963,..
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268.150488882784,87.580009329808,0.0435161009571923,46.8899521531103,36.5561148948773,9.35704217716551,7.56494150307371,11.5955387593327,6.27736020484006,0.917074687184271,5.12899499422417,8.24115449417618,12.7165674066053,5.09516661663163,9.63096309630969,27.9556650246306,7.61950593519404,10.0462065881651,8.411214953271,14.3303348325837,10.4906567588242,12.253980812976,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,15.1479560897226,..
Mongolia,MNG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,449.191,437.193,425.573,414.922,404.682,398.062,390.779,382.74,375.977,372.137,363.726,352.538,338.851,327.75,316.093,307.218,315.573,315.181,314.979,314.16,314.023,313.839,314.293,312.863,311.332,319.606,326.107,325.151,323.514,322.029,321.347,319.515,319.088,318.068,318.109,317.579,336.587,335.483,322.08,313.749,322.11,339.412,354.679,356.603,353.006,361.864,350.661,345.989,340.232,336.627,331.537,323.322,313.654,305.241,296.525,287.841,281.382,272.812,263.608,254.99,250.018,261.862,..,..
Mongolia,MNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.682,382.73,375.801,369.264,363.775,358.041,353.086,344.87,339.05,330.893,320.397,311.801,304.088,294.262,284.756,277.315,279.498,276.51,274.266,272.313,270.346,269.257,267.383,263.383,259.496,259.514,264.927,261.196,257.374,253.293,249.795,245.289,241.298,237.551,234.26,237.946,242.513,237.392,226.758,219.02,211.677,194.556,184.172,169.471,164.353,163.261,161.073,157.415,154.054,149.568,146.724,149.543,140.994,136.525,132.261,128.013,124.213,121.766,106.56,99.142,95.955,105.867,..,..
Mongolia,MNG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,22.3,21.7,23.1,23.7,24,23.7,23.6,23.8,23.6,23.4,22.7,21.7,21,20,20,20.1,19.2,18.6,17.9,..,..,..,..
Mongolia,MNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119.2,115.3,111.4,107.9,104.4,101,97.6,94,90.3,86.7,83.2,79.8,76.7,73.8,71.1,68.6,66.2,63.6,60.9,58.1,55.1,52,48.8,45.4,42.1,38.9,35.9,33.1,30.6,28.2,25.9,23.9,22.1,20.6,19.4,18.3,17.4,16.6,15.9,15.1,14.4,13.8,13.2,12.7,..,..
Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,175.7,169.2,162.9,157.1,151.5,145.9,140.5,134.8,129,123.3,117.7,112.3,107.4,102.9,98.7,94.7,90.9,86.9,82.7,78.2,73.5,68.6,63.6,58.6,53.8,49.2,44.9,41,37.4,34.1,31.2,28.6,26.3,24.4,22.8,21.5,20.4,19.4,18.5,17.6,16.8,16,15.4,14.7,..,..
Mongolia,MNG,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1,29.9,29.7,29.6,29.5,29.5,29.4,29.3,29.1,28.7,28,27.1,26,24.7,23.5,22.2,21,19.8,18.7,17.5,16.4,15,13.6,12.4,11.5,10.8,10.3,10,9.8,9.6,9.3,9,8.7,8.3,7.9,7.5,..,..
Montenegro,MNE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,24.1,24.4,24,23.6,23.8,24.5,22.6,21.2,20.3,..,..
Montenegro,MNE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,27,26.4,25.6,23.6,23.2,24.5,22.3,21.8,20.8,..,..
Montenegro,MNE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,23.3,22.6,21.3,17.3,17.2,18.5,15.2,15.4,12.2,..,..
Montenegro,MNE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4,8.2,8.4,8,5.9,7,6.3,4.2,4.2,3.7,..,..
Montenegro,MNE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,1.6,1.3,2.5,3.3,2.8,2,1.8,2,..,..
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,984293043.811565,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142983843.4912,4544428421.49513,4087526241.81268,4465772400.37453,4593853290.963,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157,..
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.92451258123648,4.34712215656112,8.75872769588798,3.46672373207793,0.654946570148479,3.4501431124869,4.14524724981119,2.20589268141178,-0.710514051710227,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004,..
Montenegro,MNE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,233.734,228.293,222.218,214.979,212.481,205.229,197.738,199.587,197.447,201.392,198.06,201.79,193.095,190.604,184.303,184.79,184.261,187.894,192.736,202.128,192.618,196.888,202.301,206.687,186.809,172.129,165.337,158.678,155.247,163.394,173.193,180.8,185.016,182.285,180.915,181.031,182.009,184.448,189.596,187.022,166.942,161.394,167.966,165.463,164.079,166.2,164.747,157.403,151.186,149.495,140.406,143.419,132.634,133.61,132.318,130.19,129.302,129.019,124.39,127.235,135.501,136.647,..,..
Montenegro,MNE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.077,159.259,153.4,144.514,140.589,134.874,127.81,127.453,125.104,128.32,131.83,123.048,118.139,118.081,113.569,116.027,112.383,114.256,116.571,126.285,111.279,114.495,113.875,111.599,95.853,91.772,86.435,81.281,68.767,73.573,67.484,64.577,76.441,74.565,94.21,81.604,89.661,87.13,85.585,97.237,91.496,87.138,88.112,89.715,82.738,88.023,90.941,88.983,80.827,82.698,74.942,74.572,77.918,71.915,69.861,71.989,70.446,68.225,67.675,65.403,69.657,67.548,..,..
Montenegro,MNE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8,19.9,20.2,20.9,21.2,21.7,22.3,21,20.9,20.9,20.3,20.9,21,20.4,20.6,20.7,20.8,21.1,21.2,21,..,..,..,..
Montenegro,MNE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9,22.6,20.5,18.6,17,15.8,14.8,14.2,13.8,13.6,13.5,13.5,13.5,13.4,13.3,13,12.6,12.1,11.4,10.7,10,9.2,8.5,7.8,7.1,6.4,5.8,5.3,4.7,4.3,3.9,3.5,3.1,2.8,2.5,2.3,2.1,1.9,..,..
Montenegro,MNE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3,24.8,22.6,20.5,18.8,17.5,16.5,15.8,15.4,15.2,15.1,15.1,15.1,15,14.9,14.6,14.2,13.6,12.9,12.2,11.4,10.5,9.7,8.9,8.1,7.4,6.7,6.1,5.5,5,4.5,4.1,3.7,3.3,3,2.7,2.5,2.3,..,..
Montenegro,MNE,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5,10.8,10.3,9.9,9.6,9.4,9.2,9.1,8.9,8.8,8.6,8.5,8.4,8.2,7.9,7.5,7,6.4,5.9,5.4,5,4.5,4,3.5,3.1,2.6,2.3,1.9,1.6,1.4,1.2,1.1,1,..,..
Morocco,MAR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3,..,..,..,..,..,8.9,..,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,..,..,..,..,..,30,..,..,..,..,..,..,..,31.1,..,32,..,..,..,..,..,27.4,..,..,..,..,..,..,22.7,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.4,..,..,..,..,..,59.1,..,..,..,..,..,..,..,68.4,..,68.2,..,..,..,..,..,59.2,..,..,..,..,..,..,42.1,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6,..,..,..,..,..,24.5,..,..,..,..,..,..,..,31.7,..,32.5,..,..,..,..,..,20.2,..,..,..,..,..,..,9.8,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,..,4.7,..,..,..,..,..,..,..,8.4,..,7.9,..,..,..,..,..,4.2,..,..,..,..,..,..,1.4,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037154741.93211,2025693539.55842,2379611124.61442,2657252578.30763,2798345298.57781,2948331090.46752,2876401297.10759,3046345314.38655,3271422332.61996,3651622668.95103,3956336244.11865,4356669034.34266,5074117544.77482,6242145880.08876,7675466449.35531,8984853005.08058,9584297284.28316,11049783871.8144,13236946233.5759,15911994817.3107,21728516153.0907,17788185478.944,17692276734.171,16251408127.5735,14824667954.3674,14991283215.7408,19462085540.2231,21765195948.189,25705296183.5037,26314313191.1826,30179954774.9899,32285573573.9185,33711069430.78,31655473663.8348,35604137422.5796,39030285468.3841,43161571527.6353,39147844526.0838,46497608724.9865,46266428648.1433,43017455401.8445,43831480207.6444,47077192187.6418,58029363354.2757,66114145451.0067,68852658068.6673,75883823300.8545,86947913286.728,101822906949.063,101154952240.881,100865329473.44,110080631332.375,106937392311.129,115739287305.08,119130841411.664,110413823841.592,111572947004.917,118540573367.844,127341147581.818,128920266409.458,121353645057.144,141817797083.468,130912558829.84,..
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.42429906542058,1.76312460493452,5.09672908138148,5.69971168745222,4.02154147421213,3.4828212200169,-1.0135793646964,-0.748276993897715,0.436479069044525,2.94989135439242,1.27918132376476,4.1553520683533,3.75917055722263,4.08461403612973,17.5568227452454,7.91828926702741,8.50215244349303,12.5970009920069,9.7160327495434,8.33136541815462,9.40837947437956,12.4925283921001,10.5278072972983,6.20793538870313,12.4475693291853,7.7286389008592,8.73355918706675,2.69873997713767,2.36905505487641,3.2599694922639,6.78259401511006,7.98616600790512,5.7402466286874,5.18311396030802,5.14167152953361,6.12358164775523,2.98680922773017,1.03819895051614,2.75311330764477,0.684782608695643,1.89463456763464,0.619801875297975,2.79561966936936,1.16773367477592,1.49344403381774,0.982641660015951,3.28476166954811,2.04208512673344,3.71484311494064,0.971862998667636,0.993557401226392,0.9069249096918,1.28712240079219,1.88065466724086,0.442310053557048,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6.65704202759067,..
Morocco,MAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,491.81,466.247,460.188,454.104,447.347,440.585,434.336,427.569,421.358,415.679,410.312,406.725,400.102,394.817,389.058,382.46,374.613,366.211,357.788,349.075,340.653,332.418,323.316,314.292,305.965,297.48,289.242,281.811,275.265,269.122,262.833,257.141,251.876,247.003,241.868,237.518,231.858,227.469,223.345,219.472,215.306,210.52,205.899,201.454,197.358,192.266,187.725,181.665,175.766,170.334,165.355,160.863,156.66,151.14,145.857,141.134,136.937,133.429,130.373,127.668,130.197,128.703,..,..
